id,rf_bill_type,rf_bill_no,rf_bill_detail_no,uuid,order_id,order_type,rf_busi_id,rf_busi_type,fee_code,fee_name,invoice_method,direction,currency,bal,account_id,status,bill_type,bill_id,created,related_time,audited,modified,remark,del_status
1185,1,71076182,16182485619,7a78211a1b4b0c5e3c8a79202f27b5e6,PO000000058866,1,PO000000058866,201001,31,采购货款,10,1,CNY,794.00,33332310000,5,1,1705,2018-01-26 23:02:23,2018-03-02 16:26:25,2018-03-07 23:16:46,2018-03-07 23:16:46,,0
1209,1,73769024,16179669920,601d219f818ce0c1faa2c3cbb6ebb4e1,PO000000061596,1,PO000000061596,201001,31,采购货款,10,1,CNY,4630.00,31132310000,5,1,1451,2018-01-26 23:02:23,2018-02-07 17:10:05,2018-02-10 14:10:17,2018-02-10 14:10:17,,0
1214,1,66850169,16160462798,778a649a5392832f12cf4d79d4219e51,PO000000022231,1,PO000000022231,201001,31,采购货款,10,1,CNY,6711.60,33364210000,3,,,2018-01-26 23:02:23,,,2018-01-30 19:02:54,,0
1218,1,73769024,16177837590,b4ccf8608ac01152b24052e907fc9c8c,PO000000055801,1,PO000000055801,201001,31,采购货款,10,1,CNY,1492.70,31132310000,5,1,1451,2018-01-26 23:02:23,2018-02-07 17:10:05,2018-02-10 14:10:17,2018-02-10 14:10:17,,0
1242,1,73769024,16177837580,7a9d51e24a2b977ef92930f29aa9f348,PO000000056633,1,PO000000056633,201001,31,采购货款,10,1,CNY,415.14,31132310000,5,1,1451,2018-01-26 23:02:23,2018-02-07 17:10:05,2018-02-10 14:10:17,2018-02-10 14:10:17,,0
1254,1,73769024,16175762003,38ecaf5e3e6b744fee6d459343da20a1,PO000000051887,1,PO000000051887,201001,31,采购货款,10,1,CNY,6610.14,31132310000,5,1,1451,2018-01-26 23:02:24,2018-02-07 17:10:05,2018-02-10 14:10:17,2018-02-10 14:10:17,,0
1277,1,71076335,16178498749,3a817f5820b88a700c5f7fae5e72742c,PO000000055710,1,PO000000055710,201001,31,采购货款,10,1,CNY,16596.00,33760210000,5,1,1951,2018-01-26 23:02:24,2018-02-11 11:37:31,2018-02-23 19:13:04,2018-02-23 19:13:04,,0
1318,1,71075435,16175078775,13ac3681b0f2e9399c39d5e0feaaf7dd,PO000000050066,1,PO000000050066,201001,31,采购货款,10,1,CNY,308.80,31132310000,5,1,1103,2018-01-26 23:02:24,2018-02-01 16:20:10,2018-02-01 22:26:31,2018-02-01 22:26:31,,0
1321,1,71075435,16173152138,c9e9cc783532e711f4529f0d91eea6c6,PO000000044393,1,PO000000044393,201001,31,采购货款,10,1,CNY,1055.50,31132310000,5,1,1103,2018-01-26 23:02:24,2018-02-01 16:20:10,2018-02-01 22:26:31,2018-02-01 22:26:31,,0
1332,1,71075435,16173843167,6cc475bc478c16bcd1625fa701bccc5d,PO000000047096,1,PO000000047096,201001,31,采购货款,10,1,CNY,12067.20,31132310000,5,1,1103,2018-01-26 23:02:24,2018-02-01 16:20:10,2018-02-01 22:26:31,2018-02-01 22:26:31,,0
1333,1,73769024,16179670266,443002e18d4f0942d0c23867d3df6a2c,PO000000060708,1,PO000000060708,201001,31,采购货款,10,1,CNY,16035.30,31132310000,5,1,1451,2018-01-26 23:02:24,2018-02-07 17:10:05,2018-02-10 14:10:17,2018-02-10 14:10:17,,0
1342,1,71075435,16175078444,13a0f7eea638fa9b63ad9103bf8abe20,PO000000049741,1,PO000000049741,201001,31,采购货款,10,1,CNY,15890.73,31132310000,5,1,1103,2018-01-26 23:02:24,2018-02-01 16:20:10,2018-02-01 22:26:31,2018-02-01 22:26:31,,0
1351,1,71075435,16173152003,fdba496258ff62f05974491cd86fc0ae,PO000000044428,1,PO000000044428,201001,31,采购货款,10,1,CNY,25.00,31132310000,5,1,1103,2018-01-26 23:02:24,2018-02-01 16:20:10,2018-02-01 22:26:31,2018-02-01 22:26:31,,0
1379,1,71076237,16171144896,36ea756a068652c96048d99f720f5cee,PO000000040528,1,PO000000040528,201001,31,采购货款,10,1,CNY,2350.00,33364210000,3,,,2018-01-26 23:02:24,,,2018-02-01 00:36:20,,0
1405,1,73769024,16175761825,dc798e7e4504b32f9c876f3f430d1f58,PO000000053134,1,PO000000053134,201001,31,采购货款,10,1,CNY,121.00,31132310000,5,1,1451,2018-01-26 23:02:25,2018-02-07 17:10:05,2018-02-10 14:10:17,2018-02-10 14:10:17,,0
1406,1,73769024,16178498767,3f89193b6563f9ca23533715d602f4b4,PO000000058311,1,PO000000058311,201001,31,采购货款,10,1,CNY,1663.20,31132310000,5,1,1451,2018-01-26 23:02:25,2018-02-07 17:10:05,2018-02-10 14:10:17,2018-02-10 14:10:17,,0
1407,1,73769024,16181166431,1d8fd440aa3ce3cd5d9076d416dc34db,PO000000063570,1,PO000000063570,201001,31,采购货款,10,1,CNY,8558.70,31132310000,5,1,1451,2018-01-26 23:02:25,2018-02-07 17:10:05,2018-02-10 14:10:17,2018-02-10 14:10:17,,0
1423,1,73769024,16182485682,da36c65208bfa8f9cc009fe59ce257e9,PO000000064824,1,PO000000064824,201001,31,采购货款,10,1,CNY,72.50,31132310000,5,1,1451,2018-01-26 23:02:25,2018-02-07 17:10:05,2018-02-10 14:10:17,2018-02-10 14:10:17,,0
1440,1,73769024,16180440452,dd60fc1730ec5c13666c788165ea88d4,PO000000062419,1,PO000000062419,201001,31,采购货款,10,1,CNY,13504.90,31132310000,5,1,1451,2018-01-26 23:02:25,2018-02-07 17:10:05,2018-02-10 14:10:17,2018-02-10 14:10:17,,0
1453,1,66850169,16164768934,a3e727d21d43b3a8311bb0e2a6a682f3,PO000000028308,1,PO000000028308,201001,31,采购货款,10,1,CNY,5140.50,33364210000,3,,,2018-01-26 23:02:25,,,2018-01-30 19:02:54,,0
1470,1,73769024,16176477372,81e6637064e729a29ee4167a003a5ea4,PO000000053827,1,PO000000053827,201001,31,采购货款,10,1,CNY,6726.01,31132310000,5,1,1451,2018-01-26 23:02:25,2018-02-07 17:10:05,2018-02-10 14:10:17,2018-02-10 14:10:17,,0
1473,1,73769024,16177837592,edee4b836e8aee9fe5122d0bb714dec4,PO000000056359,1,PO000000056359,201001,31,采购货款,10,1,CNY,6638.76,31132310000,5,1,1451,2018-01-26 23:02:25,2018-02-07 17:10:05,2018-02-10 14:10:17,2018-02-10 14:10:17,,0
1478,1,71076335,16182703452,5eddb325b6bb1dc21081c24428692ce2,PO000000066955,1,PO000000066955,201001,31,采购货款,10,1,CNY,1941.60,33760210000,5,1,1951,2018-01-26 23:02:25,2018-02-11 11:37:31,2018-02-23 19:13:04,2018-02-23 19:13:04,,0
1486,1,73769024,16177837103,38f6864d2aed99114f101587526262f0,PO000000056724,1,PO000000056724,201001,31,采购货款,10,1,CNY,1852.20,31132310000,5,1,1451,2018-01-26 23:02:25,2018-02-07 17:10:05,2018-02-10 14:10:17,2018-02-10 14:10:17,,0
1491,1,73769024,16175761957,574b66f6b418512373ee927fe3f5eb2e,PO000000053123,1,PO000000053123,201001,31,采购货款,10,1,CNY,1080.10,31132310000,5,1,1451,2018-01-26 23:02:25,2018-02-07 17:10:05,2018-02-10 14:10:17,2018-02-10 14:10:17,,0
1495,1,71076335,16178498789,fb04fd742b29f0dffbcf4f6641399b79,PO000000054444,1,PO000000054444,201001,31,采购货款,10,1,CNY,9027.10,33760210000,5,1,1951,2018-01-26 23:02:25,2018-02-11 11:37:31,2018-02-23 19:13:04,2018-02-23 19:13:04,,0
1518,1,71075435,16173842883,d923a93c8665dd997cd353c23b68b9ff,PO000000047756,1,PO000000047756,201001,31,采购货款,10,1,CNY,25.00,31132310000,5,1,1103,2018-01-26 23:02:25,2018-02-01 16:20:10,2018-02-01 22:26:31,2018-02-01 22:26:31,,0
1522,1,71457111,16181166044,b8ecb3f234c5ed6f6c9644d40ab59699,PO000000063161,1,PO000000063161,201001,31,采购货款,10,1,CNY,6675.00,34300310000,5,1,1804,2018-01-26 23:02:25,2018-02-26 08:45:56,2018-02-27 09:50:59,2018-02-27 09:50:59,,0
1523,1,71076335,16170373415,887d09c5e0a8f0986f3b40132ca88fbd,PO000000037263,1,PO000000037263,201001,31,采购货款,10,1,CNY,596.00,33760210000,5,1,1951,2018-01-26 23:02:25,2018-02-11 11:37:31,2018-02-23 19:13:04,2018-02-23 19:13:04,,0
1525,1,71076237,16177114229,d96816a63873917dd9ebd7ac002a05c4,PO000000051707,1,PO000000051707,201001,31,采购货款,10,1,CNY,1350.00,33364210000,3,,,2018-01-26 23:02:25,,,2018-02-01 00:36:20,,0
1530,1,71076335,16167338101,f698fe2aa86f3ea6e8ff9cf45f01c6b1,PO000000027236,1,PO000000027236,201001,31,采购货款,10,1,CNY,3615.30,33760210000,5,1,1951,2018-01-26 23:02:26,2018-02-11 11:37:31,2018-02-23 19:13:04,2018-02-23 19:13:04,,0
1546,1,71076335,16182703318,6dffcc3e5378cd32c51bf23724427416,PO000000062919,1,PO000000062919,201001,31,采购货款,10,1,CNY,1650.00,33760210000,5,1,1951,2018-01-26 23:02:26,2018-02-11 11:37:31,2018-02-23 19:13:04,2018-02-23 19:13:04,,0
1551,1,71075435,16173151882,b4f441aa8bf363c30405d065ac64ef8b,PO000000044713,1,PO000000044713,201001,31,采购货款,10,1,CNY,12225.20,31132310000,5,1,1103,2018-01-26 23:02:26,2018-02-01 16:20:10,2018-02-01 22:26:31,2018-02-01 22:26:31,,0
1560,1,73769024,16175762230,24167fcc75cafa560a61efaf9fdc6adb,PO000000053167,1,PO000000053167,201001,31,采购货款,10,1,CNY,482.00,31132310000,5,1,1451,2018-01-26 23:02:26,2018-02-07 17:10:05,2018-02-10 14:10:17,2018-02-10 14:10:17,,0
1580,1,71075435,16173842725,6f43da658484bd7f0aae349c9a799135,PO000000047745,1,PO000000047745,201001,31,采购货款,10,1,CNY,819.50,31132310000,5,1,1103,2018-01-26 23:02:26,2018-02-01 16:20:10,2018-02-01 22:26:31,2018-02-01 22:26:31,,0
1592,1,71076335,16170373514,d47ab7611c000b8953f42efdc61fc2fc,PO000000039156,1,PO000000039156,201001,31,采购货款,10,1,CNY,6630.00,33760210000,5,1,1951,2018-01-26 23:02:26,2018-02-11 11:37:31,2018-02-23 19:13:04,2018-02-23 19:13:04,,0
1593,1,73769024,16181166198,b31c7830b12b479e4ba755c44f77261b,PO000000058888,1,PO000000058888,201001,31,采购货款,10,1,CNY,75.00,31132310000,5,1,1451,2018-01-26 23:02:26,2018-02-07 17:10:05,2018-02-10 14:10:17,2018-02-10 14:10:17,,0
1594,1,71075435,16173842814,08fcc500fc7e9caac279a83886db7f72,PO000000047789,1,PO000000047789,201001,31,采购货款,10,1,CNY,411.00,31132310000,5,1,1103,2018-01-26 23:02:26,2018-02-01 16:20:10,2018-02-01 22:26:31,2018-02-01 22:26:31,,0
1600,1,71076335,16167338332,7334191bbc88b258c9b59926f6142de1,PO000000029607,1,PO000000029607,201001,31,采购货款,10,1,CNY,33444.00,33760210000,5,1,1951,2018-01-26 23:02:26,2018-02-11 11:37:31,2018-02-23 19:13:04,2018-02-23 19:13:04,,0
1608,1,71076335,16169294143,cd0c2089f8ed26e4efe3d588c341485a,PO000000029641,1,PO000000029641,201001,31,采购货款,10,1,CNY,30960.00,33760210000,5,1,1951,2018-01-26 23:02:26,2018-02-11 11:37:31,2018-02-23 19:13:04,2018-02-23 19:13:04,,0
1610,1,73769024,16177113800,9f9eeadf8c98495f6b1db57c8c35b863,PO000000055027,1,PO000000055027,201001,31,采购货款,10,1,CNY,7323.58,31132310000,5,1,1451,2018-01-26 23:02:26,2018-02-07 17:10:05,2018-02-10 14:10:17,2018-02-10 14:10:17,,0
1618,1,71076335,16178498304,d1fb2fdb2367d1498db5a5bd077a9739,PO000000054499,1,PO000000054499,201001,31,采购货款,10,1,CNY,3216.00,33760210000,5,1,1951,2018-01-26 23:02:26,2018-02-11 11:37:31,2018-02-23 19:13:04,2018-02-23 19:13:04,,0
1627,1,71076335,16175762252,2334a8a48f7c93200d912c32384219a4,PO000000050317,1,PO000000050317,201001,31,采购货款,10,1,CNY,17190.00,33760210000,5,1,1951,2018-01-26 23:02:26,2018-02-11 11:37:31,2018-02-23 19:13:04,2018-02-23 19:13:04,,0
1651,1,71076335,16168753692,18f469195cd8cb4452be38cdcf957aa2,PO000000037321,1,PO000000037321,201001,31,采购货款,10,1,CNY,12039.40,33760210000,5,1,1951,2018-01-26 23:02:27,2018-02-11 11:37:31,2018-02-23 19:13:04,2018-02-23 19:13:04,,0
1659,1,71076335,16165868952,87f60f62ecb4f2beaff84bcb270a5297,PO000000031992,1,PO000000031992,201001,31,采购货款,10,1,CNY,46789.00,33760210000,5,1,1951,2018-01-26 23:02:27,2018-02-11 11:37:31,2018-02-23 19:13:04,2018-02-23 19:13:04,,0
1665,1,71076335,16165868845,53403353367d470b5aa3f5cef44d2d35,PO000000032202,1,PO000000032202,201001,31,采购货款,10,1,CNY,15537.60,33760210000,5,1,1951,2018-01-26 23:02:27,2018-02-11 11:37:31,2018-02-23 19:13:04,2018-02-23 19:13:04,,0
1671,1,71076237,16167338351,29e41069ae727a7df142c902db3da929,PO000000032393,1,PO000000032393,201001,31,采购货款,10,1,CNY,5396.00,33364210000,3,,,2018-01-26 23:02:27,,,2018-02-01 00:36:20,,0
1684,1,73769024,16177837593,c18bd666516c62c195823228f46ce829,PO000000057089,1,PO000000057089,201001,31,采购货款,10,1,CNY,1872.10,31132310000,5,1,1451,2018-01-26 23:02:27,2018-02-07 17:10:05,2018-02-10 14:10:17,2018-02-10 14:10:17,,0
1685,1,71075435,16174400965,b1ed72479dda2696c35879efbeea2ecf,PO000000047961,1,PO000000047961,201001,31,采购货款,10,1,CNY,26399.85,31132310000,5,1,1103,2018-01-26 23:02:27,2018-02-01 16:20:10,2018-02-01 22:26:31,2018-02-01 22:26:31,,0
1705,1,66850169,16162817204,ee388e3051c26a398f67e33daaf485af,PO000000024657,1,PO000000024657,201001,31,采购货款,10,1,CNY,12789.00,33364210000,3,,,2018-01-26 23:02:27,,,2018-01-30 19:02:55,,0
1716,1,71076335,16181166433,b727b44c9e98b82646c5914480ea0e94,PO000000063810,1,PO000000063810,201001,31,采购货款,10,1,CNY,2520.00,33760210000,5,1,1951,2018-01-26 23:02:27,2018-02-11 11:37:31,2018-02-23 19:13:04,2018-02-23 19:13:04,,0
1722,1,71076335,16165868682,7203cf717a1a46c51a7221954407f474,PO000000030104,1,PO000000030104,201001,31,采购货款,10,1,CNY,15520.00,33760210000,5,1,1951,2018-01-26 23:02:27,2018-02-11 11:37:31,2018-02-23 19:13:04,2018-02-23 19:13:04,,0
1730,1,73769024,16175762253,9106e26c435e6ec3c079f040e364c9a1,PO000000053156,1,PO000000053156,201001,31,采购货款,10,1,CNY,1364.00,31132310000,5,1,1451,2018-01-26 23:02:27,2018-02-07 17:10:05,2018-02-10 14:10:17,2018-02-10 14:10:17,,0
1745,1,73769024,16179089800,a424a0f904edc249bc531f4d89b218c9,PO000000059278,1,PO000000059278,201001,31,采购货款,10,1,CNY,12138.00,31132310000,5,1,1451,2018-01-26 23:02:27,2018-02-07 17:10:05,2018-02-10 14:10:17,2018-02-10 14:10:17,,0
1746,1,71076335,16165868844,77dc9c4059b3924573cd373955a040ac,PO000000029696,1,PO000000029696,201001,31,采购货款,10,1,CNY,34080.00,33760210000,5,1,1951,2018-01-26 23:02:27,2018-02-11 11:37:31,2018-02-23 19:13:04,2018-02-23 19:13:04,,0
1752,1,71457111,16171144920,3fe39e05429236fa1248e9a0c7846c81,PO000000041350,1,PO000000041350,201001,31,采购货款,10,1,CNY,13172.00,34300310000,5,1,1804,2018-01-26 23:02:27,2018-02-26 08:45:56,2018-02-27 09:50:59,2018-02-27 09:50:59,,0
1767,1,71076335,16165869026,f0916b455e7f930a39113b4e4f008571,PO000000033465,1,PO000000033465,201001,31,采购货款,10,1,CNY,15488.00,33760210000,5,1,1951,2018-01-26 23:02:27,2018-02-11 11:37:31,2018-02-23 19:13:04,2018-02-23 19:13:04,,0
1768,1,71076335,16179089956,af16780a53b622dfbe379bba53c21e21,PO000000060082,1,PO000000060082,201001,31,采购货款,10,1,CNY,35064.70,33760210000,5,1,1951,2018-01-26 23:02:27,2018-02-11 11:37:31,2018-02-23 19:13:04,2018-02-23 19:13:04,,0
1772,1,73769024,16182485781,9dfa75b3e862aaec5835ef95c82f4093,PO000000065509,1,PO000000065509,201001,31,采购货款,10,1,CNY,2938.20,31132310000,5,1,1451,2018-01-26 23:02:27,2018-02-07 17:10:05,2018-02-10 14:10:17,2018-02-10 14:10:17,,0
1774,1,71076335,16168753830,7741e5e03ebb15b8e3c02c45d14c6e5e,PO000000037741,1,PO000000037741,201001,31,采购货款,10,1,CNY,77288.00,33760210000,5,1,1951,2018-01-26 23:02:28,2018-02-11 11:37:31,2018-02-23 19:13:04,2018-02-23 19:13:04,,0
1775,1,71076335,16168753637,1eba6f5e7b4666db691e927287d2b8eb,PO000000038631,1,PO000000038631,201001,31,采购货款,10,1,CNY,3026.00,33760210000,5,1,1951,2018-01-26 23:02:28,2018-02-11 11:37:31,2018-02-23 19:13:04,2018-02-23 19:13:04,,0
1778,1,71076335,16170373219,d842adb5a9cb66906611d463dba86fdd,PO000000037274,1,PO000000037274,201001,31,采购货款,10,1,CNY,8201.00,33760210000,5,1,1951,2018-01-26 23:02:28,2018-02-11 11:37:31,2018-02-23 19:13:04,2018-02-23 19:13:04,,0
1781,1,71076237,16173152080,a17ae7b4151d36630e18111fa0116f46,PO000000042079,1,PO000000042079,201001,31,采购货款,10,1,CNY,1350.00,33364210000,3,,,2018-01-26 23:02:28,,,2018-02-01 00:36:20,,0
1823,1,71076237,16171219071,c96af1a44aaad1fe8844106cbc8832aa,10057,3,10057,201002,34,规模返利,10,-1,CNY,516.32,33364210000,3,,,2018-01-26 23:02:28,,,2018-02-01 00:36:20,,0
1825,1,71076335,16177113804,af79b606dac680a3a43a213548e4d1af,PO000000054477,1,PO000000054477,201001,31,采购货款,10,1,CNY,25740.00,33760210000,5,1,1951,2018-01-26 23:02:28,2018-02-11 11:37:31,2018-02-23 19:13:04,2018-02-23 19:13:04,,0
1829,1,71076335,16181166466,a49ee1898cd4f5f2bb38f5f05d01ef31,PO000000062895,1,PO000000062895,201001,31,采购货款,10,1,CNY,5003.50,33760210000,5,1,1951,2018-01-26 23:02:28,2018-02-11 11:37:31,2018-02-23 19:13:04,2018-02-23 19:13:04,,0
1837,1,73769024,16181166280,a199c29d8e2d094b8bb5c0e9c1e185fe,PO000000058877,1,PO000000058877,201001,31,采购货款,10,1,CNY,2626.20,31132310000,5,1,1451,2018-01-26 23:02:28,2018-02-07 17:10:05,2018-02-10 14:10:17,2018-02-10 14:10:17,,0
1844,1,71076335,16173152081,7b5c35d2eeff049d778beb4dbff5e137,PO000000042900,1,PO000000042900,201001,31,采购货款,10,1,CNY,10154.20,33760210000,5,1,1951,2018-01-26 23:02:28,2018-02-11 11:37:31,2018-02-23 19:13:04,2018-02-23 19:13:04,,0
1860,1,73769024,16176477493,4e47d2095e5330c0287257a9e0e67af8,PO000000054284,1,PO000000054284,201001,31,采购货款,10,1,CNY,1671.38,31132310000,5,1,1451,2018-01-26 23:02:28,2018-02-07 17:10:05,2018-02-10 14:10:17,2018-02-10 14:10:17,,0
1870,1,66850169,16162206318,1663d497ba78937629709d5b5aa14387,PO000000023961,1,PO000000023961,201001,31,采购货款,10,1,CNY,1175.00,33364210000,3,,,2018-01-26 23:02:28,,,2018-01-30 19:02:56,,0
1872,1,71076335,16171834447,09a0bc867c36cda4bb5faff68d276a22,PO000000032133,1,PO000000032133,201001,31,采购货款,10,1,CNY,57763.00,33760210000,5,1,1951,2018-01-26 23:02:28,2018-02-11 11:37:31,2018-02-23 19:13:04,2018-02-23 19:13:04,,0
1877,1,73769024,16182703435,eb378f339c55763fa77f6be4daeeaf1c,PO000000066944,1,PO000000066944,201001,31,采购货款,10,1,CNY,4370.40,31132310000,5,1,1451,2018-01-26 23:02:28,2018-02-07 17:10:05,2018-02-10 14:10:17,2018-02-10 14:10:17,,0
1887,1,73769024,16178498244,f6180426fe4f8d2406962f79e00fd3a7,PO000000058275,1,PO000000058275,201001,31,采购货款,10,1,CNY,8312.90,31132310000,5,1,1451,2018-01-26 23:02:28,2018-02-07 17:10:05,2018-02-10 14:10:17,2018-02-10 14:10:17,,0
1891,1,71076335,16171144881,c380319d41d57af7901dc510f42273b9,RO000000000420,4,RO000000000420,201001,31,采购货款,10,-1,CNY,24696.00,33760210000,5,1,1951,2018-01-26 23:02:28,2018-02-11 11:37:31,2018-02-23 19:13:04,2018-02-23 19:13:04,,0
1897,1,71076335,16172498329,f4e65dc2ad5706018e22d87b3d4053d4,PO000000043561,1,PO000000043561,201001,31,采购货款,10,1,CNY,34020.00,33760210000,5,1,1951,2018-01-26 23:02:29,2018-02-11 11:37:31,2018-02-23 19:13:04,2018-02-23 19:13:04,,0
1904,1,73769024,16177837628,ccaa146914091197ed979a5ee40106a4,PO000000057090,1,PO000000057090,201001,31,采购货款,10,1,CNY,40.00,31132310000,5,1,1451,2018-01-26 23:02:29,2018-02-07 17:10:05,2018-02-10 14:10:17,2018-02-10 14:10:17,,0
1906,1,73769024,16182485757,03d29d257dac951d53c7c77a09f84a39,PO000000064846,1,PO000000064846,201001,31,采购货款,10,1,CNY,163.60,31132310000,5,1,1451,2018-01-26 23:02:29,2018-02-07 17:10:05,2018-02-10 14:10:17,2018-02-10 14:10:17,,0
1915,1,71076335,16170373472,0cb980f58351a6c4ab133400cba64db5,PO000000038573,1,PO000000038573,201001,31,采购货款,10,1,CNY,18164.00,33760210000,5,1,1951,2018-01-26 23:02:29,2018-02-11 11:37:31,2018-02-23 19:13:04,2018-02-23 19:13:04,,0
1920,1,71076335,16170373515,48d2b40b1f1d1663fd7b3887311a87ae,PO000000041098,1,PO000000041098,201001,31,采购货款,10,1,CNY,32810.00,33760210000,5,1,1951,2018-01-26 23:02:29,2018-02-11 11:37:31,2018-02-23 19:13:04,2018-02-23 19:13:04,,0
1929,1,73769024,16182485704,88d8c7e9f83afefce559c697e4382c57,PO000000064835,1,PO000000064835,201001,31,采购货款,10,1,CNY,1387.10,31132310000,5,1,1451,2018-01-26 23:02:29,2018-02-07 17:10:05,2018-02-10 14:10:17,2018-02-10 14:10:17,,0
1931,1,73769024,16177837591,e51d97d0bc7d1912f4140bca9a1b5b9e,PO000000055812,1,PO000000055812,201001,31,采购货款,10,1,CNY,1694.60,31132310000,5,1,1451,2018-01-26 23:02:29,2018-02-07 17:10:05,2018-02-10 14:10:17,2018-02-10 14:10:17,,0
1934,1,73769024,16182485683,d9aa7b815e2651f267d04e020dfd1da0,PO000000064857,1,PO000000064857,201001,31,采购货款,10,1,CNY,1672.70,31132310000,5,1,1451,2018-01-26 23:02:29,2018-02-07 17:10:05,2018-02-10 14:10:17,2018-02-10 14:10:17,,0
1936,1,71076335,16168753443,f85ee935a7735380b1bda7d04037c66d,PO000000038551,1,PO000000038551,201001,31,采购货款,10,1,CNY,1176.00,33760210000,5,1,1951,2018-01-26 23:02:29,2018-02-11 11:37:31,2018-02-23 19:13:04,2018-02-23 19:13:04,,0
1937,1,73769024,16182485681,ca03dc4119c9531483db44c6863639a9,PO000000064813,1,PO000000064813,201001,31,采购货款,10,1,CNY,1327.90,31132310000,5,1,1451,2018-01-26 23:02:29,2018-02-07 17:10:05,2018-02-10 14:10:17,2018-02-10 14:10:17,,0
1952,1,73769024,20100118012700000001002616,1ecf3e293af94e82a70665c488254203,PO000000068860,1,PO000000068860,201001,31,采购货款,10,1,CNY,6206.50,31132310000,5,1,1451,2018-01-27 03:17:12,2018-02-07 17:10:05,2018-02-10 14:10:17,2018-02-10 14:10:17,,0
2067,1,73769024,20100118012800000001201716,7b75bdca6f6397185fe5b5db54cc8e91,PO000000071329,1,PO000000071329,201001,31,采购货款,10,1,CNY,175247.82,31132310000,5,1,1451,2018-01-28 15:25:20,2018-02-07 17:10:05,2018-02-10 14:10:17,2018-02-10 14:10:17,,0
2071,1,73769024,20100118012800000001202016,926a3cf92050826b1edea056a0529b01,PO000000073529,1,PO000000073529,201001,31,采购货款,10,1,CNY,133173.80,31132310000,5,1,1451,2018-01-28 15:25:20,2018-02-07 17:10:05,2018-02-10 14:10:17,2018-02-10 14:10:17,,0
2085,1,73769024,20100118012800000001201916,a8f839ba0fa415411c4a0b61b1041c0f,PO000000072548,1,PO000000072548,201001,31,采购货款,10,1,CNY,454.00,31132310000,5,1,1451,2018-01-28 15:25:21,2018-02-07 17:10:05,2018-02-10 14:10:17,2018-02-10 14:10:17,,0
2089,1,73769024,20100118012800000001201816,ebb361f022ab5f7e6f42b44e5fc37fd8,PO000000071352,1,PO000000071352,201001,31,采购货款,10,1,CNY,44218.93,31132310000,5,1,1451,2018-01-28 15:25:22,2018-02-07 17:10:05,2018-02-10 14:10:17,2018-02-10 14:10:17,,0
2108,1,71076237,20100118012900000001300716,310502daa36071952185bbf086d16292,PO000000071705,1,PO000000071705,201001,31,采购货款,10,1,CNY,2025.00,33364210000,3,,,2018-01-29 01:00:03,,,2018-02-01 00:36:20,,0
2143,1,73769024,20100118012900000001303316,5fbbbb188549201980a43fa9c212d6d0,PO000000073654,1,PO000000073654,201001,31,采购货款,10,1,CNY,51968.22,31132310000,5,1,1451,2018-01-29 01:00:05,2018-02-07 17:10:05,2018-02-10 14:10:17,2018-02-10 14:10:17,,0
2156,1,73769024,20100118012900000001303516,5fccf024b3260d8f13776faf07c0a40c,PO000000075014,1,PO000000075014,201001,31,采购货款,10,1,CNY,84552.41,31132310000,5,1,1451,2018-01-29 01:00:06,2018-02-07 17:10:05,2018-02-10 14:10:17,2018-02-10 14:10:17,,0
2163,1,73769024,20100118012900000001303416,71cbd287ee8a3ba2eb1b5cda917399a4,PO000000073869,1,PO000000073869,201001,31,采购货款,10,1,CNY,13959.00,31132310000,5,1,1451,2018-01-29 01:00:06,2018-02-07 17:10:05,2018-02-10 14:10:17,2018-02-10 14:10:17,,0
2171,1,71076335,20100118013000000001700616,2ee111dbb1744846cc3159024746f33f,PO000000071169,1,PO000000071169,201001,31,采购货款,10,1,CNY,2520.00,33760210000,5,1,1951,2018-01-30 01:00:02,2018-02-11 11:37:31,2018-02-23 19:13:04,2018-02-23 19:13:04,,0
2177,1,71457111,20100118013000000001600216,f8526475ac651defc1ee77ca42374ae1,PO000000072902,1,PO000000072902,201001,31,采购货款,10,1,CNY,5518.00,34300310000,5,1,1804,2018-01-30 01:00:03,2018-02-26 08:45:56,2018-02-27 09:50:59,2018-02-27 09:50:59,,0
2185,1,71076335,20100118013000000001700716,457c003ee1d7dad7c175873701003ea2,PO000000074555,1,PO000000074555,201001,31,采购货款,10,1,CNY,3629.00,33760210000,5,1,1951,2018-01-30 01:00:03,2018-02-11 11:37:31,2018-02-23 19:13:04,2018-02-23 19:13:04,,0
2207,1,71076335,20100118013000000001700816,e42ebf6d7c6a22ef9820ea525da6014a,PO000000075785,1,PO000000075785,201001,31,采购货款,10,1,CNY,800.00,33760210000,5,1,1951,2018-01-30 01:00:04,2018-02-11 11:37:31,2018-02-23 19:13:04,2018-02-23 19:13:04,,0
2210,1,73769024,20100118013000000001602216,66d1fe32ade108b593d51eb2558cb3cd,PO000000067414,1,PO000000067414,201001,31,采购货款,10,1,CNY,25.00,31132310000,5,1,1451,2018-01-30 01:00:04,2018-02-07 17:10:05,2018-02-10 14:10:17,2018-02-10 14:10:17,,0
2211,1,73769024,20100118013000000001602316,4df176ae8b7817c4d0fa06eb51d14756,PO000000067425,1,PO000000067425,201001,31,采购货款,10,1,CNY,1197.20,31132310000,5,1,1451,2018-01-30 01:00:04,2018-02-07 17:10:05,2018-02-10 14:10:17,2018-02-10 14:10:17,,0
